scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Robust,KMeans,5,8,8,0.2,correlation,,,0.3214937150478363,739.3759765625,1.2805358313228645
Robust,GMM,6,8,8,0.2,correlation,42087.22362814026,40541.46875,0.27094125747680664,658.983154296875,1.3802446178652061
Robust,KMeans,6,8,8,0.2,correlation,,,0.2672509551048279,675.1807250976562,1.3534513907494456
Robust,GMM,7,8,8,0.2,correlation,38988.436064190675,37184.09765625,0.248849019408226,595.8518676757812,1.5975053692481276
Robust,KMeans,7,8,8,0.2,correlation,,,0.2759351432323456,660.2533569335938,1.3221885712827377
Robust,GMM,2,8,8,0.2,euclidean,56389.1824776886,55877.76171875,0.20385310053825378,617.96484375,1.8437606512010092
Robust,KMeans,2,8,8,0.2,euclidean,,,0.26776954531669617,791.3861694335938,1.585628341850636
Robust,GMM,3,8,8,0.2,euclidean,52426.441788739015,51656.4375,0.2270507514476776,648.673583984375,1.5620926254573864
Robust,KMeans,3,8,8,0.2,euclidean,,,0.24793387949466705,713.0443115234375,1.5035866639414557
Robust,GMM,4,8,8,0.2,euclidean,46819.880787289425,45791.29296875,0.23875607550144196,664.619873046875,1.4608530762862617
Robust,KMeans,4,8,8,0.2,euclidean,,,0.29062649607658386,799.2560424804688,1.3431689101175641
Robust,GMM,5,8,8,0.2,euclidean,45193.11275458984,43905.94140625,0.2529314160346985,582.22216796875,1.698087153936972
Robust,KMeans,5,8,8,0.2,euclidean,,,0.28561103343963623,701.9342651367188,1.5166091852835362
Robust,GMM,6,8,8,0.2,euclidean,41689.69628439026,40143.94140625,0.29714733362197876,660.616455078125,1.490809326749015
Robust,KMeans,6,8,8,0.2,euclidean,,,0.30059245228767395,678.8977661132812,1.4487452657646536
Robust,GMM,7,8,8,0.2,euclidean,37609.494657940675,35805.15625,0.30975213646888733,683.039306640625,1.3961219607181548
Robust,KMeans,7,8,8,0.2,euclidean,,,0.31471046805381775,700.5924072265625,1.383102761535169
Robust,GMM,2,8,15,0.01,correlation,36391.5731026886,35880.15234375,0.37522369623184204,1618.4052734375,1.0962398514398926
Robust,KMeans,2,8,15,0.01,correlation,,,0.3948318660259247,1798.9112548828125,1.0618622987501665
Robust,GMM,3,8,15,0.01,correlation,31461.949601239012,30691.9453125,0.3770822584629059,1578.2064208984375,1.0670823868459716
Robust,KMeans,3,8,15,0.01,correlation,,,0.38111332058906555,1616.04150390625,1.0511655792151278
Robust,GMM,4,8,15,0.01,correlation,27367.31633416443,26338.728515625,0.3082554042339325,1258.1473388671875,1.1519375428155252
Robust,KMeans,4,8,15,0.01,correlation,,,0.31135016679763794,1314.3326416015625,1.1565212644015932
Robust,GMM,5,8,15,0.01,correlation,21783.27681708984,20496.10546875,0.367189884185791,1385.006591796875,1.0326466675661756
Robust,KMeans,5,8,15,0.01,correlation,,,0.3619095981121063,1418.75732421875,1.016262948969524
Robust,GMM,6,8,15,0.01,correlation,19056.70214376526,17510.947265625,0.3044635057449341,1248.760498046875,1.1530917346527538
Robust,KMeans,6,8,15,0.01,correlation,,,0.30942782759666443,1263.655517578125,1.1463429747685432
Robust,GMM,7,8,15,0.01,correlation,13832.151884503171,12027.8134765625,0.3214801251888275,1224.0673828125,1.1538033723299475
Robust,KMeans,7,8,15,0.01,correlation,,,0.3273336589336395,1249.3101806640625,1.1240654129174872
Robust,GMM,2,8,15,0.01,euclidean,38671.9910714386,38160.5703125,0.2545463442802429,666.4017944335938,1.6171123506187763
Robust,KMeans,2,8,15,0.01,euclidean,,,0.25612324476242065,737.0512084960938,1.612148020758739
Robust,GMM,3,8,15,0.01,euclidean,32125.351944989012,31355.34765625,0.3299465775489807,1043.079833984375,1.2293162871692147
Robust,KMeans,3,8,15,0.01,euclidean,,,0.35851728916168213,1201.648681640625,1.1198478400571923
Robust,GMM,4,8,15,0.01,euclidean,27168.47453728943,26139.88671875,0.3506225347518921,1080.019775390625,1.1279857971971046
Robust,KMeans,4,8,15,0.01,euclidean,,,0.363659530878067,1189.4874267578125,1.0621494756848957
Robust,GMM,5,8,15,0.01,euclidean,25194.27681708984,23907.10546875,0.3192811906337738,964.5529174804688,1.1919094464448257
Robust,KMeans,5,8,15,0.01,euclidean,,,0.3228164315223694,1001.2969970703125,1.2153967113146291
Robust,GMM,6,8,15,0.01,euclidean,18352.07616720276,16806.3203125,0.34097936749458313,923.0361938476562,1.215840709689499
Robust,KMeans,6,8,15,0.01,euclidean,,,0.3452819585800171,989.849365234375,1.1721939890530113
Robust,GMM,7,8,15,0.01,euclidean,14780.645048565671,12976.306640625,0.35938870906829834,871.3964233398438,1.1183068435568209
Robust,KMeans,7,8,15,0.01,euclidean,,,0.3663339614868164,908.8075561523438,1.1660821539065085
Robust,GMM,2,8,15,0.1,correlation,40774.2176339386,40262.796875,0.34675368666648865,1390.191162109375,1.2017611675218565
Robust,KMeans,2,8,15,0.1,correlation,,,0.34952837228775024,1411.60498046875,1.1974081364958726
Robust,GMM,3,8,15,0.1,correlation,34386.043351239015,33616.0390625,0.33673906326293945,1250.549072265625,1.1277448306854796
Robust,KMeans,3,8,15,0.1,correlation,,,0.34137624502182007,1264.0096435546875,1.1304463855892808
Robust,GMM,4,8,15,0.1,correlation,29722.52922478943,28693.94140625,0.34410491585731506,1222.364990234375,1.1217627389412552
Robust,KMeans,4,8,15,0.1,correlation,,,0.35054418444633484,1239.4461669921875,1.1187550025846908
Robust,GMM,5,8,15,0.1,correlation,25802.11470771484,24514.943359375,0.36139389872550964,1089.7261962890625,1.0566016731247956
Robust,KMeans,5,8,15,0.1,correlation,,,0.3664221465587616,1105.4212646484375,1.053113083377125
Robust,GMM,6,8,15,0.1,correlation,23513.01269064026,21967.2578125,0.3640371561050415,972.4393920898438,0.9870929062908754
Robust,KMeans,6,8,15,0.1,correlation,,,0.3685135245323181,985.8762817382812,0.9835811582170146
Robust,GMM,7,8,15,0.1,correlation,19905.26809544067,18100.9296875,0.34099525213241577,975.1138916015625,1.0585409857543049
Robust,KMeans,7,8,15,0.1,correlation,,,0.3529360890388489,1008.7557373046875,1.0283203175965687
Robust,GMM,2,8,15,0.1,euclidean,38103.6082589386,37592.1875,0.20023362338542938,533.9531860351562,1.9246196673818394
Robust,KMeans,2,8,15,0.1,euclidean,,,0.2377430498600006,654.05859375,1.6906292856340503
Robust,GMM,3,8,15,0.1,euclidean,32398.310929364012,31628.306640625,0.2697676718235016,861.366943359375,1.3807099844535822
Robust,KMeans,3,8,15,0.1,euclidean,,,0.3288705050945282,1088.7449951171875,1.223075770356479
Robust,GMM,4,8,15,0.1,euclidean,30045.90422478943,29017.31640625,0.3093436360359192,1020.4766235351562,1.1491809332561238
Robust,KMeans,4,8,15,0.1,euclidean,,,0.33178937435150146,1095.1776123046875,1.0827332745030056
Robust,GMM,5,8,15,0.1,euclidean,26818.81587958984,25531.64453125,0.2778623700141907,942.4721069335938,1.2563425714092862
Robust,KMeans,5,8,15,0.1,euclidean,,,0.2910151183605194,976.8349609375,1.2020778152898342
Robust,GMM,6,8,15,0.1,euclidean,21710.78612814026,20165.03125,0.2686954438686371,868.1959228515625,1.1967081113572202
Robust,KMeans,6,8,15,0.1,euclidean,,,0.3089822828769684,1018.5556030273438,1.1801006109892087
Robust,GMM,7,8,15,0.1,euclidean,19394.06887669067,17589.73046875,0.2900080382823944,851.7340087890625,1.0865492575507985
Robust,KMeans,7,8,15,0.1,euclidean,,,0.3251095712184906,969.8325805664062,1.0590439547697184
Robust,GMM,2,8,15,0.2,correlation,43577.4012276886,43065.98046875,0.3011980652809143,1139.2568359375,1.3462271492806885
Robust,KMeans,2,8,15,0.2,correlation,,,0.3278261721134186,1281.3575439453125,1.2695766486334317
Robust,GMM,3,8,15,0.2,correlation,38871.480851239015,38101.4765625,0.28530097007751465,993.8845825195312,1.2869631114937954
Robust,KMeans,3,8,15,0.2,correlation,,,0.31788280606269836,1133.50146484375,1.204057179105708
Robust,GMM,4,8,15,0.2,correlation,35891.435474789425,34862.84765625,0.2929306924343109,980.1923828125,1.284016541405798
Robust,KMeans,4,8,15,0.2,correlation,,,0.30743253231048584,1037.9658203125,1.233082440458694
Robust,GMM,5,8,15,0.2,correlation,31718.41548896484,30431.244140625,0.31109943985939026,866.8734130859375,1.2618506456033776
Robust,KMeans,5,8,15,0.2,correlation,,,0.324396014213562,919.0735473632812,1.1869100733750493
Robust,GMM,6,8,15,0.2,correlation,29228.95800314026,27683.203125,0.28077831864356995,781.0714721679688,1.3147870753286595
Robust,KMeans,6,8,15,0.2,correlation,,,0.2954274117946625,817.38720703125,1.3063950084295604
Robust,GMM,7,8,15,0.2,correlation,26386.34036106567,24582.001953125,0.2746659517288208,715.02001953125,1.3567116132861543
Robust,KMeans,7,8,15,0.2,correlation,,,0.2955966591835022,750.4594116210938,1.3457879664311687
Robust,GMM,2,8,15,0.2,euclidean,42006.6160714386,41495.1953125,0.17853857576847076,467.49041748046875,2.06805126867092
Robust,KMeans,2,8,15,0.2,euclidean,,,0.22952638566493988,613.9990234375,1.746886870946899
Robust,GMM,3,8,15,0.2,euclidean,37295.086319989015,36525.08203125,0.2700243294239044,829.334716796875,1.4296561663179326
Robust,KMeans,3,8,15,0.2,euclidean,,,0.302967369556427,925.2763671875,1.2295164279694093
Robust,GMM,4,8,15,0.2,euclidean,34220.915943539425,33192.328125,0.24401238560676575,751.7949829101562,1.4042303322330736
Robust,KMeans,4,8,15,0.2,euclidean,,,0.30375760793685913,959.1963500976562,1.1914686750267598
Robust,GMM,5,8,15,0.2,euclidean,30866.63619208984,29579.46484375,0.165566548705101,554.8681030273438,1.6041344735000949
Robust,KMeans,5,8,15,0.2,euclidean,,,0.25511249899864197,801.9152221679688,1.4847276354251648
Robust,GMM,6,8,15,0.2,euclidean,27498.08690939026,25952.33203125,0.23283882439136505,641.721923828125,1.5019995758506488
Robust,KMeans,6,8,15,0.2,euclidean,,,0.29199156165122986,837.7841186523438,1.3511302523904012
Robust,GMM,7,8,15,0.2,euclidean,25882.59036106567,24078.251953125,0.26294541358947754,721.8367919921875,1.3819513977800055
Robust,KMeans,7,8,15,0.2,euclidean,,,0.3003968894481659,822.3109130859375,1.2320168898456516
Robust,GMM,2,8,30,0.01,correlation,19138.2430245636,18626.822265625,0.35532742738723755,1377.175537109375,1.220675536815422
Robust,KMeans,2,8,30,0.01,correlation,,,0.3859028220176697,1666.14404296875,1.1141083273716939
Robust,GMM,3,8,30,0.01,correlation,13531.228898114014,12761.224609375,0.36109137535095215,1385.98486328125,0.9973355411615644
Robust,KMeans,3,8,30,0.01,correlation,,,0.3935762643814087,1596.9852294921875,0.9234143332788921
Robust,GMM,4,8,30,0.01,correlation,7795.642017758178,6767.05419921875,0.41973745822906494,1852.7672119140625,0.927839135119673
Robust,KMeans,4,8,30,0.01,correlation,,,0.42481932044029236,1860.181640625,0.9166871099048512
Robust,GMM,5,8,30,0.01,correlation,3178.0197370117176,1890.848388671875,0.37562158703804016,1712.5467529296875,0.9841571922223054
Robust,KMeans,5,8,30,0.01,correlation,,,0.38840630650520325,1728.511962890625,0.9411309087895174
Robust,GMM,6,8,30,0.01,correlation,-1059.600834750368,-2605.355712890625,0.36449283361434937,1537.9453125,1.0858821280582276
Robust,KMeans,6,8,30,0.01,correlation,,,0.37814024090766907,1553.1885986328125,1.0550860305559018
Robust,GMM,7,8,30,0.01,correlation,-2734.981416278078,-4539.31982421875,0.3355981409549713,1268.6785888671875,1.135185083538613
Robust,KMeans,7,8,30,0.01,correlation,,,0.35100048780441284,1277.9244384765625,1.10403838283006
Robust,GMM,2,8,30,0.01,euclidean,15433.068219876099,14921.6474609375,0.334367960691452,950.125,1.270608567622748
Robust,KMeans,2,8,30,0.01,euclidean,,,0.3633067011833191,1500.3818359375,1.1686050914761024
Robust,GMM,3,8,30,0.01,euclidean,10013.722062176514,9243.7177734375,0.3971131443977356,1469.8072509765625,0.95634074978791
Robust,KMeans,3,8,30,0.01,euclidean,,,0.4050962030887604,1501.8583984375,0.9310343728042462
Robust,GMM,4,8,30,0.01,euclidean,4661.035328305053,3632.447509765625,0.4026307463645935,1652.2220458984375,0.9196267285248825
Robust,KMeans,4,8,30,0.01,euclidean,,,0.4134831726551056,1723.0806884765625,0.8956007210161354
Robust,GMM,5,8,30,0.01,euclidean,-130.26383232422017,-1417.4351806640625,0.393471896648407,1658.4073486328125,0.8952475975957295
Robust,KMeans,5,8,30,0.01,euclidean,,,0.4218904376029968,1808.519287109375,0.8408373015360479
Robust,GMM,6,8,30,0.01,euclidean,-2573.079106234743,-4118.833984375,0.357982873916626,1634.218017578125,1.0144927201200857
Robust,KMeans,6,8,30,0.01,euclidean,,,0.3671015799045563,1687.7711181640625,1.0019575122416795
Robust,GMM,7,8,30,0.01,euclidean,-5510.7621779968285,-7315.1005859375,0.36338430643081665,1575.4710693359375,0.952233713484108
Robust,KMeans,7,8,30,0.01,euclidean,,,0.3724963068962097,1631.9898681640625,0.9413295147230175
Robust,GMM,2,8,30,0.1,correlation,23840.9441964386,23329.5234375,0.3625040650367737,1457.9320068359375,1.1958565846455234
Robust,KMeans,2,8,30,0.1,correlation,,,0.36500096321105957,1506.8392333984375,1.1717355505768663
Robust,GMM,3,8,30,0.1,correlation,19150.449601239012,18380.4453125,0.3325134217739105,1240.379638671875,1.0988740887318527
Robust,KMeans,3,8,30,0.1,correlation,,,0.36311352252960205,1402.354736328125,0.9973411991532464
Robust,GMM,4,8,30,0.1,correlation,14328.723560726929,13300.1357421875,0.36774107813835144,1518.0841064453125,1.0453978829874873
Robust,KMeans,4,8,30,0.1,correlation,,,0.38579607009887695,1567.7952880859375,1.0056614209770947
Robust,GMM,5,8,30,0.1,correlation,11250.065879589842,9962.89453125,0.33325934410095215,1227.3082275390625,1.1677197273296247
Robust,KMeans,5,8,30,0.1,correlation,,,0.3575853705406189,1312.20263671875,1.1381127039574217
Robust,GMM,6,8,30,0.1,correlation,9303.749995327757,7757.9951171875,0.32554104924201965,1141.9932861328125,1.1744459174572095
Robust,KMeans,6,8,30,0.1,correlation,,,0.34778380393981934,1215.695556640625,1.1385385547536253
Robust,GMM,7,8,30,0.1,correlation,5280.4272751281715,3476.0888671875,0.31660008430480957,1209.2523193359375,1.2020784008132297
Robust,KMeans,7,8,30,0.1,correlation,,,0.33818382024765015,1268.3087158203125,1.1504057588119727
Robust,GMM,2,8,30,0.1,euclidean,19963.5223214386,19452.1015625,0.35164952278137207,1291.8343505859375,1.2242747522554385
Robust,KMeans,2,8,30,0.1,euclidean,,,0.34724095463752747,1369.3035888671875,1.2064406377858052
Robust,GMM,3,8,30,0.1,euclidean,15929.114640301514,15159.1103515625,0.35692667961120605,1213.71923828125,1.080722069347387
Robust,KMeans,3,8,30,0.1,euclidean,,,0.3670717775821686,1254.9315185546875,1.0421655506273224
Robust,GMM,4,8,30,0.1,euclidean,10351.054615414429,9322.466796875,0.24504314363002777,960.545654296875,1.3967004882578389
Robust,KMeans,4,8,30,0.1,euclidean,,,0.32603776454925537,1168.73974609375,1.0775523411462309
Robust,GMM,5,8,30,0.1,euclidean,7674.448692089843,6387.27734375,0.37299755215644836,1431.405517578125,0.9366169590365667
Robust,KMeans,5,8,30,0.1,euclidean,,,0.3811104893684387,1479.7705078125,0.925034651354563
Robust,GMM,6,8,30,0.1,euclidean,5687.302485562132,4141.5478515625,0.3289600908756256,1241.755859375,1.0796200118311827
Robust,KMeans,6,8,30,0.1,euclidean,,,0.3464466631412506,1294.34228515625,1.0310430041033165
Robust,GMM,7,8,30,0.1,euclidean,3679.945097393797,1875.606689453125,0.32306772470474243,1095.24169921875,1.1170049072838246
Robust,KMeans,7,8,30,0.1,euclidean,,,0.33959659934043884,1145.867919921875,1.0872877340951923
Robust,GMM,2,8,30,0.2,correlation,29479.0750558136,28967.654296875,0.33100834488868713,1279.72607421875,1.2553642938603364
Robust,KMeans,2,8,30,0.2,correlation,,,0.3371541500091553,1333.57470703125,1.250255313503729
Robust,GMM,3,8,30,0.2,correlation,24287.484757489012,23517.48046875,0.2981993556022644,1100.4488525390625,1.298643472924215
Robust,KMeans,3,8,30,0.2,correlation,,,0.31798434257507324,1173.5321044921875,1.2420764404735196
Robust,GMM,4,8,30,0.2,correlation,21962.70109978943,20934.11328125,0.31029772758483887,1148.1634521484375,1.1940084181724957
Robust,KMeans,4,8,30,0.2,correlation,,,0.3384532630443573,1241.93310546875,1.1252792063455703
Robust,GMM,5,8,30,0.2,correlation,19324.94087958984,18037.76953125,0.28700387477874756,1057.5743408203125,1.1796753754856741
Robust,KMeans,5,8,30,0.2,correlation,,,0.30748364329338074,1143.2822265625,1.136954311213025
Robust,GMM,6,8,30,0.2,correlation,17557.79003439026,16012.03515625,0.2898556590080261,1002.5083618164062,1.1775609265278297
Robust,KMeans,6,8,30,0.2,correlation,,,0.30523866415023804,1069.3084716796875,1.1542697337049146
Robust,GMM,7,8,30,0.2,correlation,15695.429228253171,13891.0908203125,0.27779924869537354,962.0418701171875,1.2309483663523892
Robust,KMeans,7,8,30,0.2,correlation,,,0.29211553931236267,1015.439208984375,1.2014748235739179
Robust,GMM,2,8,30,0.2,euclidean,25394.8856026886,24883.46484375,0.34004297852516174,1265.176513671875,1.2175595812669568
Robust,KMeans,2,8,30,0.2,euclidean,,,0.3470190167427063,1349.9169921875,1.191039637415843
Robust,GMM,3,8,30,0.2,euclidean,22672.076554364012,21902.072265625,0.3092024326324463,1059.4501953125,1.1942266556916563
Robust,KMeans,3,8,30,0.2,euclidean,,,0.3227207660675049,1105.5069580078125,1.1617656701806978
Robust,GMM,4,8,30,0.2,euclidean,16868.97258416443,15840.384765625,0.25358515977859497,944.995849609375,1.3303752808269804
Robust,KMeans,4,8,30,0.2,euclidean,,,0.2874140441417694,1031.2962646484375,1.1904158770524411
Robust,GMM,5,8,30,0.2,euclidean,13737.827598339842,12450.65625,0.3166528344154358,1193.7611083984375,1.055003657431838
Robust,KMeans,5,8,30,0.2,euclidean,,,0.3445562720298767,1287.411376953125,1.0126051376262897
Robust,GMM,6,8,30,0.2,euclidean,11956.522456265257,10410.767578125,0.2822679579257965,1119.173828125,1.1829274785889792
Robust,KMeans,6,8,30,0.2,euclidean,,,0.30352237820625305,1187.2298583984375,1.1474769915810856
Robust,GMM,7,8,30,0.2,euclidean,10209.717314190671,8405.37890625,0.27050140500068665,1006.4297485351562,1.253622307781516
Robust,KMeans,7,8,30,0.2,euclidean,,,0.2920141816139221,1067.0496826171875,1.195924476742517
Robust,GMM,2,10,8,0.01,correlation,61971.78882425232,61219.0234375,0.27267736196517944,835.9235229492188,1.5728555116283505
Robust,KMeans,2,10,8,0.01,correlation,,,0.2965582311153412,986.4927368164062,1.4139869754880863
Robust,GMM,3,10,8,0.01,correlation,52330.00951170959,51197.98828125,0.3018394708633423,884.5645141601562,1.326249927050032
Robust,KMeans,3,10,8,0.01,correlation,,,0.3078305423259735,906.7401123046875,1.3060116921367892
Robust,GMM,4,10,8,0.01,correlation,42356.94894916687,40845.671875,0.2818818986415863,679.8405151367188,1.9970648981389485
Robust,KMeans,4,10,8,0.01,correlation,,,0.27203911542892456,704.9011840820312,1.8512381230492814
Robust,GMM,5,10,8,0.01,correlation,35617.114949124145,33726.58203125,0.303196519613266,689.3530883789062,1.3740451142250014
Robust,KMeans,5,10,8,0.01,correlation,,,0.31206902861595154,700.4295043945312,1.3390598877435174
Robust,GMM,6,10,8,0.01,correlation,31274.816105331418,29005.02734375,0.3221127986907959,685.9760131835938,1.146355935441192
Robust,KMeans,6,10,8,0.01,correlation,,,0.3309555649757385,697.1318969726562,1.142084222614931
Robust,GMM,7,10,8,0.01,correlation,26042.443042788695,23393.3984375,0.31341370940208435,633.6142578125,1.1474559855635431
Robust,KMeans,7,10,8,0.01,correlation,,,0.31614288687705994,639.1178588867188,1.132492297141782
Robust,GMM,2,10,8,0.01,euclidean,59144.02319925232,58391.2578125,0.3037012815475464,751.3157348632812,1.3905864001559844
